n_params,rows,cols,sqnr_db,nmse,max_abs_err,rms_weight,kurtosis,block_kurtosis,block_crest,code_entropy,code_entropy_ratio,scale_entropy,scale_span,zero_rate,top_level_rate,sat_rate,sat_block_rate,n_blocks,bits_per_value,bytes_bf16,bytes_mx,model,tensor,fmt,role,layer,dtype
24903680,9728,2560,30.295481660206335,0.0009342257509330291,0.02734375,0.02239969642683468,3.4350421221804823,2.883149558619449,2.388259566457648,6.514897749081593,0.8143622186351991,0.8238155423487593,6,4.9791837993421055e-06,0.011812190005653783,0.008070172761615955,0.21192048725328946,778240,8.25,49807360,25681920,Qwen3-4B,model.layers.10.mlp.up_proj.weight,mxfp8,up_proj,10,bfloat16
2621440,1024,2560,18.65416273500045,0.01363275803259928,0.060546875,0.023041885045912574,4.134369403387331,2.9185871124267577,2.3996112823486326,3.8557072351142097,0.9639268087785524,1.1610913000289627,6,0.08602409362792969,0.060582733154296874,0.025110244750976562,0.45328369140625,81920,4.25,5242880,1392640,Qwen3-4B,model.layers.10.self_attn.k_proj.weight,mxfp4,k_proj,10,bfloat16
2621440,1024,2560,30.354948140241827,0.0009215208926890274,0.029296875,0.023041885045912574,4.134369403387331,2.9185871124267577,2.3996112823486326,6.528989978257905,0.8161237472822381,1.1610913000289627,6,5.340576171875e-06,0.011666488647460938,0.008058547973632812,0.2017822265625,81920,8.25,5242880,2703360,Qwen3-4B,model.layers.10.self_attn.k_proj.weight,mxfp8,k_proj,10,bfloat16
10485760,2560,4096,18.673930800704753,0.013570845928665483,0.103515625,0.02354198847328499,4.294209551239241,2.8603078842163088,2.3792409896850586,3.858399482277685,0.9645998705694212,1.1559678127588457,7,0.08413581848144532,0.06172370910644531,0.02583475112915039,0.4476593017578125,327680,4.25,20971520,5570560,Qwen3-4B,model.layers.10.self_attn.o_proj.weight,mxfp4,o_proj,10,bfloat16
10485760,2560,4096,30.349098030126772,0.0009227630524424427,0.041015625,0.02354198847328499,4.294209551239241,2.8603078842163088,2.3792409896850586,6.519789748127731,0.8149737185159663,1.1559678127588457,7,4.482269287109375e-06,0.012149238586425781,0.008407688140869141,0.2068450927734375,327680,8.25,20971520,10813440,Qwen3-4B,model.layers.10.self_attn.o_proj.weight,mxfp8,o_proj,10,bfloat16
10485760,4096,2560,18.65373335346757,0.013634105953000457,0.0625,0.023035647599373522,4.054721340887545,2.91253776550293,2.3985950469970705,3.855901478427371,0.9639753696068427,1.1238411036473452,5,0.08560342788696289,0.06046276092529297,0.025180625915527343,0.4526611328125,327680,4.25,20971520,5570560,Qwen3-4B,model.layers.10.self_attn.q_proj.weight,mxfp4,q_proj,10,bfloat16
10485760,4096,2560,30.347909383041976,0.000923015643661538,0.0283203125,0.023035647599373522,4.054721340887545,2.91253776550293,2.3985950469970705,6.526473890261743,0.8158092362827178,1.1238411036473452,5,5.7220458984375e-06,0.011761760711669922,0.008144855499267578,0.203857421875,327680,8.25,20971520,10813440,Qwen3-4B,model.layers.10.self_attn.q_proj.weight,mxfp8,q_proj,10,bfloat16
2621440,1024,2560,18.638522587133046,0.013681941881543156,0.03076171875,0.02608428467892239,3.604339138583029,3.023310661315918,2.434115409851074,3.8487077458872108,0.9621769364718027,1.1321746788872218,4,0.09093017578125,0.05980606079101562,0.025822830200195313,0.4326416015625,81920,4.25,5242880,1392640,Qwen3-4B,model.layers.10.self_attn.v_proj.weight,mxfp4,v_proj,10,bfloat16
2621440,1024,2560,30.37424010597715,0.0009174364470964247,0.01513671875,0.02608428467892239,3.604339138583029,3.023310661315918,2.434115409851074,6.55612649711113,0.8195158121388912,1.1321746788872218,4,3.0517578125e-06,0.012520217895507812,0.008771514892578125,0.2106201171875,81920,8.25,5242880,2703360,Qwen3-4B,model.layers.10.self_attn.v_proj.weight,mxfp8,v_proj,10,bfloat16
24903680,2560,9728,18.571760170641827,0.013893894055227748,0.140625,0.022831433208379652,3.6825680724631744,2.975594932154605,2.4211298892372533,3.8631634827744348,0.9657908706936087,0.9784507682059397,6,0.08559044285824424,0.06584842079564145,0.02780155382658306,0.5164537931743421,778240,4.25,49807360,13230080,Qwen3-4B,model.layers.11.mlp.down_proj.weight,mxfp4,down_proj,11,bfloat16
